x,y,z,grid_size,area
657070.3593,962055.0,1384.2883,30.0,900.0
657070.3593,962025.0,1383.8357,30.0,900.0
657070.3593,961995.0,1383.3179,30.0,900.0
657070.3593,961965.0,1383.2581,30.0,900.0
657070.3593,961935.0,1383.1812,30.0,900.0
657070.3593,961905.0,1383.092,30.0,900.0
657070.3593,961875.0,1383.0756,30.0,900.0
657070.3593,961845.0,1382.954,30.0,900.0
657070.3593,961815.0,1382.9121,30.0,900.0
657070.3593,961785.0,1383.1521,30.0,900.0
657070.3593,961755.0,1384.1627,30.0,900.0
657070.3593,961725.0,1387.6722,30.0,900.0
657070.3593,961695.0,1392.7173,30.0,900.0
657070.3593,961665.0,1394.7996,30.0,900.0
657070.3593,961635.0,1394.8596,30.0,900.0
657070.3593,961605.0,1394.8278,30.0,900.0
657070.3593,961575.0,1394.3737,30.0,900.0
657070.3593,961545.0,1393.2404,30.0,900.0
657070.3593,961515.0,1389.5018,30.0,900.0
657070.3593,961485.0,1391.8618,30.0,900.0
657070.3593,961455.0,1392.5535,30.0,900.0
657070.3593,961425.0,1392.9717,30.0,900.0
657070.3593,961395.0,1393.396,30.0,900.0
657070.3593,961365.0,1393.8044,30.0,900.0
657070.3593,961335.0,1394.2273,30.0,900.0
657070.3593,961305.0,1394.6503,30.0,900.0
657070.3593,961275.0,1395.3602,30.0,900.0
657070.3593,961245.0,1395.5791,30.0,900.0
657070.3593,961215.0,1395.4818,30.0,900.0
657070.3593,961185.0,1395.3724,30.0,900.0
657070.3593,961155.0,1395.1274,30.0,900.0
657070.3593,961125.0,1394.6936,30.0,900.0
657070.3593,961095.0,1394.6436,30.0,900.0
657070.3593,961065.0,1394.6937,30.0,900.0
657070.3593,961035.0,1394.8375,30.0,900.0
657070.3593,961005.0,1394.9131,30.0,900.0
657070.3593,960975.0,1394.9779,30.0,900.0
657070.3593,960945.0,1395.0427,30.0,900.0
657070.3593,960915.0,1395.1074,30.0,900.0
657070.3593,960885.0,1395.173,30.0,900.0
657070.3593,960855.0,1395.2388,30.0,900.0
657070.3593,960825.0,1395.3044,30.0,900.0
657070.3593,960795.0,1395.3702,30.0,900.0
657070.3593,960765.0,1395.436,30.0,900.0
657070.3593,960735.0,1394.9634,30.0,900.0
657070.3593,960705.0,1391.6189,30.0,900.0
657070.3593,960675.0,1391.3425,30.0,900.0
657070.3593,960645.0,1391.3112,30.0,900.0
657070.3593,960615.0,1392.0944,30.0,900.0
657070.3593,960585.0,1392.1719,30.0,900.0
657070.3593,960555.0,1392.7083,30.0,900.0
657070.3593,960525.0,1392.5951,30.0,900.0
657070.3593,960495.0,1392.4037,30.0,900.0
657070.3593,960465.0,1392.0547,30.0,900.0
657070.3593,960435.0,1391.9934,30.0,900.0
657070.3593,960405.0,1391.9178,30.0,900.0
657070.3593,960375.0,1392.0588,30.0,900.0
657070.3593,960345.0,1392.1594,30.0,900.0
657070.3593,960315.0,1392.4382,30.0,900.0
657070.3593,960285.0,1392.6804,30.0,900.0
657070.3593,960255.0,1392.5212,30.0,900.0
657070.3593,960225.0,1392.8628,30.0,900.0
657070.3593,960195.0,1393.4204,30.0,900.0
657070.3593,960165.0,1393.5454,30.0,900.0
657070.3593,960135.0,1393.452,30.0,900.0
657070.3593,960105.0,1393.3556,30.0,900.0
657070.3593,960075.0,1392.6268,30.0,900.0
657070.3593,960045.0,1391.9254,30.0,900.0
657070.3593,960015.0,1391.9816,30.0,900.0
657070.3593,959985.0,1392.2361,30.0,900.0
657070.3593,959955.0,1392.5778,30.0,900.0
657070.3593,959925.0,1392.7482,30.0,900.0
657070.3593,959895.0,1392.464,30.0,900.0
657070.3593,959865.0,1392.486,30.0,900.0
657070.3593,959835.0,1392.8441,30.0,900.0
657070.3593,959805.0,1393.5334,30.0,900.0
657070.3593,959775.0,1393.8644,30.0,900.0
657070.3593,959745.0,1394.0087,30.0,900.0
657070.3593,959715.0,1394.0475,30.0,900.0
657070.3593,959685.0,1393.7177,30.0,900.0
657070.3593,959655.0,1393.3534,30.0,900.0
657070.3593,959625.0,1392.827,30.0,900.0
657070.3593,959595.0,1392.0586,30.0,900.0
657070.3593,959565.0,1391.3545,30.0,900.0
657070.3593,959535.0,1390.6925,30.0,900.0
657070.3593,959505.0,1390.1626,30.0,900.0
657070.3593,959475.0,1389.2788,30.0,900.0
657070.3593,959445.0,1389.6176,30.0,900.0
657070.3593,959415.0,1387.0419,30.0,900.0
657070.3593,959385.0,1380.011,30.0,900.0
657070.3593,959355.0,1376.8806,30.0,900.0
657070.3593,959325.0,1377.9247,30.0,900.0
657070.3593,959295.0,1384.3285,30.0,900.0
657070.3593,959265.0,1389.9852,30.0,900.0
657070.3593,959235.0,1390.3556,30.0,900.0
657070.3593,959205.0,1389.8563,30.0,900.0
657070.3593,959175.0,1389.4957,30.0,900.0
657070.3593,959145.0,1389.2522,30.0,900.0
657070.3593,959115.0,1389.0216,30.0,900.0
657070.3593,959085.0,1388.8611,30.0,900.0
657070.3593,959055.0,1388.8311,30.0,900.0
657070.3593,959025.0,1388.8567,30.0,900.0
657070.3593,958995.0,1389.0786,30.0,900.0
657070.3593,958965.0,1389.5188,30.0,900.0
657070.3593,958935.0,1390.825,30.0,900.0
657100.3593,963885.0,1406.8224,4950.0,24502500.0
657100.3593,963855.0,1406.6237,30.0,900.0
657100.3593,963825.0,1404.855,30.0,900.0
657100.3593,963795.0,1404.692,30.0,900.0
657100.3593,963765.0,1405.4762,30.0,900.0
657100.3593,963735.0,1405.4686,30.0,900.0
657100.3593,963705.0,1405.3451,30.0,900.0
657100.3593,963675.0,1404.0714,30.0,900.0
657100.3593,963645.0,1403.9978,30.0,900.0
657100.3593,963615.0,1404.3425,30.0,900.0
657100.3593,963585.0,1404.3,30.0,900.0
657100.3593,963555.0,1404.2765,30.0,900.0
657100.3593,963525.0,1403.9214,30.0,900.0
657100.3593,963495.0,1403.9651,30.0,900.0
657100.3593,963465.0,1403.999,30.0,900.0
657100.3593,963435.0,1404.0244,30.0,900.0
657100.3593,963405.0,1403.9856,30.0,900.0
657100.3593,963375.0,1403.6266,30.0,900.0
657100.3593,963345.0,1403.0498,30.0,900.0
657100.3593,963315.0,1402.1162,30.0,900.0
657100.3593,963285.0,1401.9303,30.0,900.0
657100.3593,963255.0,1401.385,30.0,900.0
657100.3593,963225.0,1399.0796,30.0,900.0
657100.3593,963195.0,1399.6398,30.0,900.0
657100.3593,963165.0,1399.63,30.0,900.0
657100.3593,963135.0,1399.0499,30.0,900.0
657100.3593,963105.0,1399.5685,30.0,900.0
657100.3593,963075.0,1398.3541,30.0,900.0
657100.3593,963045.0,1395.3691,30.0,900.0
657100.3593,963015.0,1396.2788,30.0,900.0
657100.3593,962985.0,1396.5277,30.0,900.0
657100.3593,962955.0,1397.3114,30.0,900.0
657100.3593,962925.0,1397.2438,30.0,900.0
657100.3593,962895.0,1397.3132,30.0,900.0
657100.3593,962865.0,1397.4819,30.0,900.0
657100.3593,962835.0,1397.3202,30.0,900.0
657100.3593,962805.0,1397.0381,30.0,900.0
657100.3593,962775.0,1397.0479,30.0,900.0
657100.3593,962745.0,1396.6146,30.0,900.0
657100.3593,962715.0,1396.4797,30.0,900.0
657100.3593,962685.0,1396.405,30.0,900.0
657100.3593,962655.0,1396.3137,30.0,900.0
657100.3593,962625.0,1396.2128,30.0,900.0
657100.3593,962595.0,1395.9165,30.0,900.0
657100.3593,962565.0,1395.1803,30.0,900.0
657100.3593,962535.0,1396.1461,30.0,900.0
657100.3593,962505.0,1394.0439,30.0,900.0
657100.3593,962475.0,1393.2455,30.0,900.0
657100.3593,962445.0,1393.1381,30.0,900.0
657100.3593,962415.0,1393.0188,30.0,900.0
657100.3593,962385.0,1392.5896,30.0,900.0
657100.3593,962355.0,1391.7076,30.0,900.0
657100.3593,962325.0,1390.4298,30.0,900.0
657100.3593,962295.0,1388.4242,30.0,900.0
657100.3593,962265.0,1386.755,30.0,900.0
657100.3593,962235.0,1385.9066,30.0,900.0
657100.3593,962205.0,1385.6548,30.0,900.0
657100.3593,962175.0,1385.4456,30.0,900.0
657100.3593,962145.0,1385.2347,30.0,900.0
657100.3593,962115.0,1384.7323,30.0,900.0
657100.3593,962085.0,1384.3024,30.0,900.0
657100.3593,962055.0,1384.3292,30.0,900.0
657100.3593,962025.0,1384.1414,30.0,900.0
657100.3593,961995.0,1383.7871,30.0,900.0
657100.3593,961965.0,1383.5696,30.0,900.0
657100.3593,961935.0,1383.4943,30.0,900.0
657100.3593,961905.0,1383.3228,30.0,900.0
657100.3593,961875.0,1383.3091,30.0,900.0
657100.3593,961845.0,1383.24,30.0,900.0
657100.3593,961815.0,1383.213,30.0,900.0
657100.3593,961785.0,1383.4969,30.0,900.0
657100.3593,961755.0,1384.5441,30.0,900.0
657100.3593,961725.0,1388.0583,30.0,900.0
657100.3593,961695.0,1392.963,30.0,900.0
657100.3593,961665.0,1395.0732,30.0,900.0
657100.3593,961635.0,1395.1315,30.0,900.0
657100.3593,961605.0,1395.0002,30.0,900.0
657100.3593,961575.0,1394.5292,30.0,900.0
657100.3593,961545.0,1393.4565,30.0,900.0
657100.3593,961515.0,1389.5393,30.0,900.0
657100.3593,961485.0,1391.655,30.0,900.0
657100.3593,961455.0,1392.366,30.0,900.0
657100.3593,961425.0,1392.8014,30.0,900.0
657100.3593,961395.0,1393.2008,30.0,900.0
657100.3593,961365.0,1393.7275,30.0,900.0
657100.3593,961335.0,1394.2906,30.0,900.0
657100.3593,961305.0,1394.5673,30.0,900.0
657100.3593,961275.0,1394.8087,30.0,900.0
657100.3593,961245.0,1391.9036,30.0,900.0
657100.3593,961215.0,1391.7445,30.0,900.0
657100.3593,961185.0,1391.6561,30.0,900.0
657100.3593,961155.0,1393.5537,30.0,900.0
657100.3593,961125.0,1394.6653,30.0,900.0
657100.3593,961095.0,1394.2629,30.0,900.0
657100.3593,961065.0,1392.9734,30.0,900.0
657100.3593,961035.0,1393.9113,30.0,900.0
657100.3593,961005.0,1394.88,30.0,900.0
657100.3593,960975.0,1394.9053,30.0,900.0
657100.3593,960945.0,1394.9337,30.0,900.0
657100.3593,960915.0,1394.9651,30.0,900.0
657100.3593,960885.0,1394.9996,30.0,900.0
657100.3593,960855.0,1395.0386,30.0,900.0
657100.3593,960825.0,1395.082,30.0,900.0
657100.3593,960795.0,1395.1302,30.0,900.0
657100.3593,960765.0,1395.1829,30.0,900.0
657100.3593,960735.0,1394.8291,30.0,900.0
657100.3593,960705.0,1391.6211,30.0,900.0
657100.3593,960675.0,1391.188,30.0,900.0
657100.3593,960645.0,1391.0553,30.0,900.0
657100.3593,960615.0,1391.9261,30.0,900.0
657100.3593,960585.0,1392.3832,30.0,900.0
657100.3593,960555.0,1393.0675,30.0,900.0
657100.3593,960525.0,1392.7643,30.0,900.0
657100.3593,960495.0,1392.4783,30.0,900.0
657100.3593,960465.0,1391.4534,30.0,900.0
657100.3593,960435.0,1391.8275,30.0,900.0
657100.3593,960405.0,1391.9158,30.0,900.0
657100.3593,960375.0,1392.2211,30.0,900.0
657100.3593,960345.0,1392.527,30.0,900.0
657100.3593,960315.0,1392.7002,30.0,900.0
657100.3593,960285.0,1392.6168,30.0,900.0
657100.3593,960255.0,1392.5796,30.0,900.0
657100.3593,960225.0,1392.6475,30.0,900.0
657100.3593,960195.0,1393.1036,30.0,900.0
657100.3593,960165.0,1393.5568,30.0,900.0
657100.3593,960135.0,1393.4817,30.0,900.0
657100.3593,960105.0,1393.3856,30.0,900.0
657100.3593,960075.0,1392.4019,30.0,900.0
657100.3593,960045.0,1391.8807,30.0,900.0
657100.3593,960015.0,1391.4796,30.0,900.0
657100.3593,959985.0,1391.9138,30.0,900.0
657100.3593,959955.0,1392.4546,30.0,900.0
657100.3593,959925.0,1392.6846,30.0,900.0
657100.3593,959895.0,1392.509,30.0,900.0
657100.3593,959865.0,1392.4695,30.0,900.0
657100.3593,959835.0,1392.8774,30.0,900.0
657100.3593,959805.0,1393.5977,30.0,900.0
657100.3593,959775.0,1394.0087,30.0,900.0
657100.3593,959745.0,1394.1049,30.0,900.0
657100.3593,959715.0,1394.1274,30.0,900.0
657100.3593,959685.0,1393.8706,30.0,900.0
657100.3593,959655.0,1393.4963,30.0,900.0
657100.3593,959625.0,1392.8257,30.0,900.0
657100.3593,959595.0,1391.7804,30.0,900.0
657100.3593,959565.0,1391.4921,30.0,900.0
657100.3593,959535.0,1390.9421,30.0,900.0
657100.3593,959505.0,1390.3568,30.0,900.0
657100.3593,959475.0,1389.3871,30.0,900.0
657100.3593,959445.0,1389.4187,30.0,900.0
657100.3593,959415.0,1388.5348,30.0,900.0
657100.3593,959385.0,1380.8827,30.0,900.0
657100.3593,959355.0,1377.1798,30.0,900.0
657100.3593,959325.0,1378.1964,30.0,900.0
657100.3593,959295.0,1385.056,30.0,900.0
657100.3593,959265.0,1390.7805,30.0,900.0
657100.3593,959235.0,1391.1567,30.0,900.0
657100.3593,959205.0,1390.0558,30.0,900.0
657100.3593,959175.0,1389.6844,30.0,900.0
657100.3593,959145.0,1389.4259,30.0,900.0
657100.3593,959115.0,1389.1541,30.0,900.0
657100.3593,959085.0,1389.0189,30.0,900.0
657100.3593,959055.0,1389.0144,30.0,900.0
657100.3593,959025.0,1389.0155,30.0,900.0
657100.3593,958995.0,1389.0885,30.0,900.0
657100.3593,958965.0,1389.4243,30.0,900.0
657100.3593,958935.0,1391.0293,30.0,900.0
657130.3593,963885.0,1406.9163,4950.0,24502500.0
657130.3593,963855.0,1406.6868,30.0,900.0
657130.3593,963825.0,1404.7469,30.0,900.0
657130.3593,963795.0,1404.5974,30.0,900.0
657130.3593,963765.0,1405.3785,30.0,900.0
657130.3593,963735.0,1405.4642,30.0,900.0
657130.3593,963705.0,1405.3588,30.0,900.0
657130.3593,963675.0,1404.4777,30.0,900.0
657130.3593,963645.0,1404.2423,30.0,900.0
657130.3593,963615.0,1404.1268,30.0,900.0
657130.3593,963585.0,1404.069,30.0,900.0
657130.3593,963555.0,1404.0648,30.0,900.0
657130.3593,963525.0,1403.6893,30.0,900.0
657130.3593,963495.0,1403.5865,30.0,900.0
657130.3593,963465.0,1403.8203,30.0,900.0
657130.3593,963435.0,1403.8655,30.0,900.0
657130.3593,963405.0,1403.822,30.0,900.0
657130.3593,963375.0,1403.3027,30.0,900.0
657130.3593,963345.0,1403.1918,30.0,900.0
657130.3593,963315.0,1402.2423,30.0,900.0
657130.3593,963285.0,1401.9325,30.0,900.0
657130.3593,963255.0,1401.7437,30.0,900.0
657130.3593,963225.0,1399.009,30.0,900.0
657130.3593,963195.0,1399.6655,30.0,900.0
657130.3593,963165.0,1399.6671,30.0,900.0
657130.3593,963135.0,1398.9811,30.0,900.0
657130.3593,963105.0,1399.5658,30.0,900.0
657130.3593,963075.0,1398.4255,30.0,900.0
657130.3593,963045.0,1395.6122,30.0,900.0
657130.3593,963015.0,1397.5442,30.0,900.0
657130.3593,962985.0,1397.7965,30.0,900.0
657130.3593,962955.0,1397.7299,30.0,900.0
657130.3593,962925.0,1397.3688,30.0,900.0
657130.3593,962895.0,1397.4041,30.0,900.0
657130.3593,962865.0,1397.7737,30.0,900.0
657130.3593,962835.0,1397.7006,30.0,900.0
657130.3593,962805.0,1396.6244,30.0,900.0
657130.3593,962775.0,1397.5957,30.0,900.0
657130.3593,962745.0,1397.1722,30.0,900.0
657130.3593,962715.0,1397.0543,30.0,900.0
657130.3593,962685.0,1396.9845,30.0,900.0
657130.3593,962655.0,1396.9218,30.0,900.0
657130.3593,962625.0,1396.8633,30.0,900.0
657130.3593,962595.0,1396.3654,30.0,900.0
657130.3593,962565.0,1395.4304,30.0,900.0
657130.3593,962535.0,1396.337,30.0,900.0
657130.3593,962505.0,1394.3669,30.0,900.0
657130.3593,962475.0,1393.8959,30.0,900.0
657130.3593,962445.0,1393.6023,30.0,900.0
657130.3593,962415.0,1393.6246,30.0,900.0
657130.3593,962385.0,1393.37,30.0,900.0
657130.3593,962355.0,1392.2906,30.0,900.0
657130.3593,962325.0,1390.7001,30.0,900.0
657130.3593,962295.0,1388.7063,30.0,900.0
657130.3593,962265.0,1386.9,30.0,900.0
657130.3593,962235.0,1386.0648,30.0,900.0
657130.3593,962205.0,1385.9055,30.0,900.0
657130.3593,962175.0,1385.7327,30.0,900.0
657130.3593,962145.0,1385.4424,30.0,900.0
657130.3593,962115.0,1385.0374,30.0,900.0
657130.3593,962085.0,1384.5599,30.0,900.0
657130.3593,962055.0,1384.5338,30.0,900.0
657130.3593,962025.0,1384.4855,30.0,900.0
657130.3593,961995.0,1384.2858,30.0,900.0
657130.3593,961965.0,1384.0106,30.0,900.0
657130.3593,961935.0,1383.8263,30.0,900.0
657130.3593,961905.0,1383.6484,30.0,900.0
657130.3593,961875.0,1383.4851,30.0,900.0
657130.3593,961845.0,1383.4543,30.0,900.0
657130.3593,961815.0,1383.4467,30.0,900.0
657130.3593,961785.0,1383.6992,30.0,900.0
657130.3593,961755.0,1384.7789,30.0,900.0
657130.3593,961725.0,1388.5093,30.0,900.0
657130.3593,961695.0,1393.2971,30.0,900.0
657130.3593,961665.0,1395.3319,30.0,900.0
657130.3593,961635.0,1395.3309,30.0,900.0
657130.3593,961605.0,1395.1643,30.0,900.0
657130.3593,961575.0,1394.7242,30.0,900.0
657130.3593,961545.0,1393.5331,30.0,900.0
657130.3593,961515.0,1389.7456,30.0,900.0
657130.3593,961485.0,1392.0865,30.0,900.0
657130.3593,961455.0,1392.673,30.0,900.0
657130.3593,961425.0,1392.9736,30.0,900.0
657130.3593,961395.0,1393.3417,30.0,900.0
657130.3593,961365.0,1393.6469,30.0,900.0
657130.3593,961335.0,1394.0637,30.0,900.0
657130.3593,961305.0,1393.8314,30.0,900.0
657130.3593,961275.0,1393.6669,30.0,900.0
657130.3593,961245.0,1393.2825,30.0,900.0
657130.3593,961215.0,1393.1281,30.0,900.0
657130.3593,961185.0,1392.9988,30.0,900.0
657130.3593,961155.0,1393.5981,30.0,900.0
657130.3593,961125.0,1394.3745,30.0,900.0
657130.3593,961095.0,1394.2682,30.0,900.0
657130.3593,961065.0,1393.121,30.0,900.0
657130.3593,961035.0,1394.0796,30.0,900.0
657130.3593,961005.0,1394.9149,30.0,900.0
657130.3593,960975.0,1394.9319,30.0,900.0
657130.3593,960945.0,1394.949,30.0,900.0
657130.3593,960915.0,1394.9661,30.0,900.0
657130.3593,960885.0,1394.983,30.0,900.0
657130.3593,960855.0,1395.0001,30.0,900.0
657130.3593,960825.0,1395.0172,30.0,900.0
657130.3593,960795.0,1395.0343,30.0,900.0
657130.3593,960765.0,1395.0409,30.0,900.0
657130.3593,960735.0,1394.6877,30.0,900.0
657130.3593,960705.0,1391.755,30.0,900.0
657130.3593,960675.0,1391.1865,30.0,900.0
657130.3593,960645.0,1391.0687,30.0,900.0
657130.3593,960615.0,1391.8851,30.0,900.0
657130.3593,960585.0,1392.6351,30.0,900.0
657130.3593,960555.0,1393.2518,30.0,900.0
657130.3593,960525.0,1393.0063,30.0,900.0
657130.3593,960495.0,1392.5107,30.0,900.0
657130.3593,960465.0,1391.3752,30.0,900.0
657130.3593,960435.0,1392.0127,30.0,900.0
657130.3593,960405.0,1392.1996,30.0,900.0
657130.3593,960375.0,1392.4974,30.0,900.0
657130.3593,960345.0,1392.9491,30.0,900.0
657130.3593,960315.0,1393.0146,30.0,900.0
657130.3593,960285.0,1392.8226,30.0,900.0
657130.3593,960255.0,1392.5812,30.0,900.0
657130.3593,960225.0,1392.5175,30.0,900.0
657130.3593,960195.0,1392.9329,30.0,900.0
657130.3593,960165.0,1393.4868,30.0,900.0
657130.3593,960135.0,1393.4767,30.0,900.0
657130.3593,960105.0,1393.4484,30.0,900.0
657130.3593,960075.0,1392.5996,30.0,900.0
657130.3593,960045.0,1391.8665,30.0,900.0
657130.3593,960015.0,1391.3793,30.0,900.0
657130.3593,959985.0,1391.9723,30.0,900.0
657130.3593,959955.0,1392.6014,30.0,900.0
657130.3593,959925.0,1392.7893,30.0,900.0
657130.3593,959895.0,1392.3861,30.0,900.0
657130.3593,959865.0,1392.4023,30.0,900.0
657130.3593,959835.0,1392.813,30.0,900.0
657130.3593,959805.0,1393.426,30.0,900.0
657130.3593,959775.0,1393.8608,30.0,900.0
657130.3593,959745.0,1394.0295,30.0,900.0
657130.3593,959715.0,1394.0724,30.0,900.0
657130.3593,959685.0,1393.8384,30.0,900.0
657130.3593,959655.0,1393.5717,30.0,900.0
657130.3593,959625.0,1392.8462,30.0,900.0
657130.3593,959595.0,1390.8285,30.0,900.0
657130.3593,959565.0,1391.0165,30.0,900.0
657130.3593,959535.0,1391.3177,30.0,900.0
657130.3593,959505.0,1390.6467,30.0,900.0
657130.3593,959475.0,1389.6692,30.0,900.0
657130.3593,959445.0,1389.1801,30.0,900.0
657130.3593,959415.0,1387.9523,30.0,900.0
657130.3593,959385.0,1380.3455,30.0,900.0
657130.3593,959355.0,1377.3281,30.0,900.0
657130.3593,959325.0,1377.8629,30.0,900.0
657130.3593,959295.0,1384.4563,30.0,900.0
657130.3593,959265.0,1390.2327,30.0,900.0
657130.3593,959235.0,1390.8507,30.0,900.0
657130.3593,959205.0,1390.2087,30.0,900.0
657130.3593,959175.0,1390.067,30.0,900.0
657130.3593,959145.0,1389.6854,30.0,900.0
657130.3593,959115.0,1389.2806,30.0,900.0
657130.3593,959085.0,1389.2351,30.0,900.0
657130.3593,959055.0,1389.2264,30.0,900.0
657130.3593,959025.0,1389.2207,30.0,900.0
657130.3593,958995.0,1389.2692,30.0,900.0
657130.3593,958965.0,1389.6392,30.0,900.0
657130.3593,958935.0,1391.287,30.0,900.0
657160.3593,963885.0,1407.0114,4950.0,24502500.0
657160.3593,963855.0,1406.7501,30.0,900.0
657160.3593,963825.0,1404.6616,30.0,900.0
657160.3593,963795.0,1404.5015,30.0,900.0
657160.3593,963765.0,1405.4523,30.0,900.0
657160.3593,963735.0,1405.3491,30.0,900.0
657160.3593,963705.0,1405.3224,30.0,900.0
657160.3593,963675.0,1404.8499,30.0,900.0
657160.3593,963645.0,1404.7324,30.0,900.0
657160.3593,963615.0,1404.6256,30.0,900.0
657160.3593,963585.0,1404.704,30.0,900.0
657160.3593,963555.0,1404.7616,30.0,900.0
657160.3593,963525.0,1403.7175,30.0,900.0
657160.3593,963495.0,1403.5527,30.0,900.0
657160.3593,963465.0,1403.5734,30.0,900.0
657160.3593,963435.0,1403.4645,30.0,900.0
657160.3593,963405.0,1403.5078,30.0,900.0
657160.3593,963375.0,1403.4795,30.0,900.0
657160.3593,963345.0,1403.3685,30.0,900.0
657160.3593,963315.0,1403.2764,30.0,900.0
657160.3593,963285.0,1402.8531,30.0,900.0
657160.3593,963255.0,1402.9635,30.0,900.0
657160.3593,963225.0,1399.381,30.0,900.0
657160.3593,963195.0,1399.702,30.0,900.0
657160.3593,963165.0,1399.7137,30.0,900.0
657160.3593,963135.0,1399.0649,30.0,900.0
657160.3593,963105.0,1399.5647,30.0,900.0
657160.3593,963075.0,1398.5332,30.0,900.0
657160.3593,963045.0,1395.8583,30.0,900.0
657160.3593,963015.0,1397.438,30.0,900.0
657160.3593,962985.0,1397.6968,30.0,900.0
657160.3593,962955.0,1397.7329,30.0,900.0
657160.3593,962925.0,1397.436,30.0,900.0
657160.3593,962895.0,1397.5128,30.0,900.0
657160.3593,962865.0,1397.9226,30.0,900.0
657160.3593,962835.0,1397.8801,30.0,900.0
657160.3593,962805.0,1395.7577,30.0,900.0
657160.3593,962775.0,1396.3109,30.0,900.0
657160.3593,962745.0,1397.2542,30.0,900.0
657160.3593,962715.0,1397.3375,30.0,900.0
657160.3593,962685.0,1397.1979,30.0,900.0
657160.3593,962655.0,1396.6223,30.0,900.0
657160.3593,962625.0,1396.5852,30.0,900.0
657160.3593,962595.0,1396.4594,30.0,900.0
657160.3593,962565.0,1395.6881,30.0,900.0
657160.3593,962535.0,1396.5974,30.0,900.0
657160.3593,962505.0,1394.6815,30.0,900.0
657160.3593,962475.0,1394.2423,30.0,900.0
657160.3593,962445.0,1393.9766,30.0,900.0
657160.3593,962415.0,1394.1669,30.0,900.0
657160.3593,962385.0,1394.3542,30.0,900.0
657160.3593,962355.0,1393.4998,30.0,900.0
657160.3593,962325.0,1391.5852,30.0,900.0
657160.3593,962295.0,1389.1771,30.0,900.0
657160.3593,962265.0,1387.4076,30.0,900.0
657160.3593,962235.0,1386.342,30.0,900.0
657160.3593,962205.0,1385.9686,30.0,900.0
657160.3593,962175.0,1385.7462,30.0,900.0
657160.3593,962145.0,1385.6887,30.0,900.0
657160.3593,962115.0,1385.3872,30.0,900.0
657160.3593,962085.0,1384.9537,30.0,900.0
657160.3593,962055.0,1384.8242,30.0,900.0
657160.3593,962025.0,1384.8273,30.0,900.0
657160.3593,961995.0,1384.7097,30.0,900.0
657160.3593,961965.0,1384.5017,30.0,900.0
657160.3593,961935.0,1384.2372,30.0,900.0
657160.3593,961905.0,1384.0446,30.0,900.0
657160.3593,961875.0,1383.8679,30.0,900.0
657160.3593,961845.0,1383.7682,30.0,900.0
657160.3593,961815.0,1383.8293,30.0,900.0
657160.3593,961785.0,1384.152,30.0,900.0
657160.3593,961755.0,1385.1016,30.0,900.0
657160.3593,961725.0,1388.8531,30.0,900.0
657160.3593,961695.0,1393.6348,30.0,900.0
657160.3593,961665.0,1395.3896,30.0,900.0
657160.3593,961635.0,1395.3027,30.0,900.0
657160.3593,961605.0,1395.3215,30.0,900.0
657160.3593,961575.0,1395.0547,30.0,900.0
